SampleID,Trial,Order,MilkSource,PoreSize,Day,MilkType,StorageTemp,pH,ParticleSize,Coagulated,CompMethod,Fat,Protein,Lactose,TS,SnF,FreezePt,pumptype,bottlenum,SCC
MF4-1.2-Skim-D56-10C,4,2,UPS,1.2,56,skim,10,6.54,184.7,,,,,,,,,,,
MF4-1.2-Whole-D56-10C,4,2,UPS,1.2,56,whole,10,6.19,425.2,,,,,,,,,,,
MF4-0.8-Skim-D56-3C,4,1,UPS,0.8,56,skim,3,6.66,222.1,,,,,,,,,,,
MF4-0.8-Whole-D56-3C,4,1,UPS,0.8,56,whole,3,6.68,420,,,,,,,,,,,
MF4-0.8-Skim-D56-6.5C,4,1,UPS,0.8,56,skim,6.5,5.82,210.6,,,,,,,,,,,
MF4-0.8-Whole-D56-6.5C,4,1,UPS,0.8,56,whole,6.5,6.67,375.8,,,,,,,,,,,
MF4-0.8-Skim-D56-10C,4,1,UPS,0.8,56,skim,10,5.8,184.7,,,,,,,,,,,
MF4-0.8-Whole-D56-10C,4,1,UPS,0.8,56,whole,10,5.64,325,,,,,,,,,,,
MF4-1.2-Skim-D56-3C,4,2,UPS,1.2,56,skim,3,6.58,190.1,,,,,,,,,,,
MF4-1.2-Whole-D56-3C,4,2,UPS,1.2,56,whole,3,6.66,297.4,,,,,,,,,,,
MF4-1.2-Skim-D56-6.5C,4,2,UPS,1.2,56,skim,6.5,6.68,192.1,,,,,,,,,,,
MF4-1.2-Whole-D56-6.5C,4,2,UPS,1.2,56,whole,6.5,6.62,362.4,,,,,,,,,,,
MF4-1.2-Skim-D56-10C,4,2,UPS,1.2,56,skim,10,6.52,185.7,,,,,,,,,,,
MF4-1.2-Whole-D56-10C,4,2,UPS,1.2,56,whole,10,6.16,470.5,,,,,,,,,,,
MF4-0.8-Skim-D63-3C,4,1,UPS,0.8,63,skim,3,6.53,214.2,,,,,,,,,,,
MF4-0.8-Whole-D63-3C,4,1,UPS,0.8,63,whole,3,6.66,498.2,,,,,,,,,,,
MF4-0.8-Skim-D63-6.5C,4,1,UPS,0.8,63,skim,6.5,6.61,207.6,,,,,,,,,,,
MF4-0.8-Whole-D63-6.5C,4,1,UPS,0.8,63,whole,6.5,5.74,509.7,,,,,,,,,,,
MF4-0.8-Skim-D63-10C,4,1,UPS,0.8,63,skim,10,5.8,191.2,,,,,,,,,,,
MF4-0.8-Whole-D63-10C,4,1,UPS,0.8,63,whole,10,5.98,1941.8,TRUE,,,,,,,,,,
MF4-1.2-Skim-D63-3C,4,2,UPS,1.2,63,skim,3,6.56,198.2,,,,,,,,,,,
MF4-1.2-Whole-D63-3C,4,2,UPS,1.2,63,whole,3,6.66,426.6,,,,,,,,,,,
MF4-1.2-Skim-D63-6.5C,4,2,UPS,1.2,63,skim,6.5,6.53,196.1,,,,,,,,,,,
MF4-1.2-Whole-D63-6.5C,4,2,UPS,1.2,63,whole,6.5,6.66,367,,,,,,,,,,,
MF4-1.2-Skim-D63-10C,4,2,UPS,1.2,63,skim,10,6.58,23224.8,TRUE,,,,,,,,,,
MF4-1.2-Whole-D63-10C,4,2,UPS,1.2,63,whole,10,5.68,503,,,,,,,,,,,
MF4-0.8-Skim-D63-3C,4,1,UPS,0.8,63,skim,3,6.57,200.4,,,,,,,,,,,
MF4-0.8-Whole-D63-3C,4,1,UPS,0.8,63,whole,3,6.65,499.7,,,,,,,,,,,
MF4-0.8-Skim-D63-6.5C,4,1,UPS,0.8,63,skim,6.5,6.6,200.8,,,,,,,,,,,
MF4-0.8-Whole-D63-6.5C,4,1,UPS,0.8,63,whole,6.5,5.73,481.8,,,,,,,,,,,
MF4-0.8-Skim-D63-10C,4,1,UPS,0.8,63,skim,10,5.79,170.7,,,,,,,,,,,
MF4-0.8-Whole-D63-10C,4,1,UPS,0.8,63,whole,10,5.99,2186.5,TRUE,,,,,,,,,,
MF4-1.2-Skim-D63-3C,4,2,UPS,1.2,63,skim,3,6.56,199.5,,,,,,,,,,,
MF4-1.2-Whole-D63-3C,4,2,UPS,1.2,63,whole,3,6.65,432.2,,,,,,,,,,,
MF4-1.2-Skim-D63-6.5C,4,2,UPS,1.2,63,skim,6.5,6.52,193.9,,,,,,,,,,,
MF4-1.2-Whole-D63-6.5C,4,2,UPS,1.2,63,whole,6.5,6.66,357.7,,,,,,,,,,,
MF4-1.2-Skim-D63-10C,4,2,UPS,1.2,63,skim,10,6.57,16935.5,TRUE,,,,,,,,,,
MF4-1.2-Whole-D63-10C,4,2,UPS,1.2,63,whole,10,5.71,551.7,,,,,,,,,,,
MF4-RawSkim0.8,4,1,UPS,0.8,0,rawskim,,,,,dairyone,-0.14,3.28,5.14,9.1,,,,,
MF4-RawSkim1.2,4,2,UPS,1.2,0,rawskim,,,,,dairyone,-0.17,3.27,5.14,9.05,,,,,
MF4-MFSkim0.8,4,1,UPS,0.8,0,mfskim,,,,,dairyone,-0.17,3.28,5.14,9.07,,,,,
MF4-MFSkim1.2,4,2,UPS,1.2,0,mfskim,,,,,dairyone,-0.2,3.22,5.13,8.97,,,,,
MF4-HTSTSkim0.8,4,1,UPS,0.8,0,skim,,,,,dairyone,0.2,3.16,5.08,9.3,,,,,
MF4-HTSTwhole0.8,4,1,UPS,0.8,0,whole,,,,,dairyone,3.58,3.08,4.93,12.54,,,,,
MF4-HTSTSkim1.2,4,2,UPS,1.2,0,skim,,,,,dairyone,-0.17,3.22,5.11,8.99,,,,,
MF4-HTSTwhole1.2,4,2,UPS,1.2,0,whole,,,,,dairyone,3.45,3.11,4.94,12.45,,,,,
MF4-rawWHOLE,4,,UPS,,0,rawwhole,,,,,dairyone,,,,,,,,,214
MF3-MF-Raw Skim 0-8,3,2,UPS,0.8,0,rawskim,,,,,dairyone,0.15,3.27,,,,,,,120
MF3-MF-Raw Skim 1-2,3,1,UPS,1.2,0,rawskim,,,,,dairyone,0.14,3.24,,,,,,,143
MF3-MF Skim 0.8,3,2,UPS,0.8,0,mfskim,,,,,dairyone,0.12,3.16,,,,,,,2
MF3-MF Skim 1-2,3,1,UPS,1.2,0,mfskim,,,,,dairyone,0.12,3.18,,,,,,,4
MF3-HTST Skim 0.8,3,2,UPS,0.8,0,skim,,,,,dairyone,0.13,3.07,,,,,,,0
MF3-HTST Whole 0.8,3,2,UPS,0.8,0,whole,,,,,dairyone,3.95,2.91,,,,,,,10
MF3-HTST Skim 1.2,3,1,UPS,1.2,0,skim,,,,,dairyone,0.13,3.08,,,,,,,1
MF3-HTST Whole 1.2,3,1,UPS,1.2,0,whole,,,,,dairyone,3.98,2.86,,,,,,,7
MF3-MF-Raw Whole,3,,UPS,,0,rawwhole,,,,,dairyone,4.06,3.15,,,,,,,202
MF1-1.2-S,1,1,LS,1.2,0,rawskim,,,,,dairyone,,,,,,,,,156
MF1-1.2-W,1,1,LS,1.2,0,rawwhole,,,,,dairyone,,,,,,,,,152
MF1-0.8-S,1,2,LS,0.8,0,rawskim,,,,,dairyone,,,,,,,,,169
MF1-08-W,1,2,LS,0.8,0,rawwhole,,,,,dairyone,,,,,,,,,167
